timestamp,announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,label
2024-01-01 00:24:00,252,4,248,0,0,0,0,3,1,2,11,2,6,0,0,0,0,0,0,2,0,0,54,0,0,6.0,0.0458285745628863,synthetic_anomaly
2024-01-01 00:25:00,171,2,166,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,47,0,0,5.919936758734108,0.06732427448747859,synthetic_anomaly
2024-01-01 00:26:00,70,4,64,0,0,0,0,3,1,2,10,2,6,0,0,0,1,0,0,1,0,0,56,2,0,4.967231717385655,0.20010044841206232,synthetic_anomaly
2024-01-01 00:27:00,166,2,162,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,45,0,0,6.0,0.06157358145484003,synthetic_anomaly
2024-01-01 00:28:00,126,1,123,0,0,0,0,2,0,2,11,2,7,0,0,0,0,0,0,2,0,0,33,0,0,6.609868666307868,0.05298955204108745,synthetic_anomaly
2024-01-01 00:29:00,155,2,151,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,40,0,0,6.278699143482358,0.054714450225622296,synthetic_anomaly
2024-01-01 00:30:00,168,2,164,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,47,0,0,5.905248403645453,0.06937135464899108,synthetic_anomaly
2024-01-01 00:31:00,112,1,109,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,30,0,0,6.803254996618625,0.051982298332410165,synthetic_anomaly
2024-01-01 00:32:00,63,1,61,0,0,0,0,1,0,1,12,2,8,0,0,0,0,0,0,1,0,0,18,0,0,7.71569690298111,0.04722983991066275,synthetic_anomaly
2024-01-01 00:33:00,541,17,537,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,79,0,0,6.0,0.020744464634051843,synthetic_anomaly
2024-01-01 00:34:00,54,5,48,0,0,0,0,4,2,2,10,2,6,0,0,0,1,0,0,1,0,0,59,2,0,4.6866650184755905,0.23920234374705707,synthetic_anomaly
2024-01-01 00:35:00,200,22,177,0,0,0,0,4,0,4,11,3,5,0,2,0,0,0,2,0,0,2,76,4,0,3.3721982236640256,0.07834722360175131,synthetic_anomaly
2024-01-01 00:36:00,144,2,138,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,48,0,0,5.735899445943514,0.09297310512357014,synthetic_anomaly
2024-01-01 00:37:00,189,5,179,0,0,0,0,3,0,3,11,2,6,0,1,0,0,0,1,1,0,1,53,1,0,5.20527841950654,0.06287426855879785,synthetic_anomaly
2024-01-01 00:38:00,200,2,196,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,48,0,0,6.0,0.053361025194860634,synthetic_anomaly
2024-01-01 00:39:00,63,3,60,0,0,0,0,2,0,2,14,2,6,0,0,0,0,0,0,2,0,0,40,0,0,6.0,0.11306091652266918,synthetic_anomaly
2024-01-01 00:40:00,162,2,158,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,41,0,0,6.209448904456686,0.05507514045627774,synthetic_anomaly
2024-01-01 00:41:00,343,7,338,0,0,0,0,3,1,2,12,2,6,0,0,0,0,0,0,2,0,0,63,0,0,6.0,0.035725150289864546,synthetic_anomaly
2024-01-01 00:42:00,116,1,113,0,0,0,0,2,0,2,11,2,7,0,0,0,0,0,0,2,0,0,31,0,0,6.7436267169718525,0.052292872537524585,synthetic_anomaly
2024-01-01 00:43:00,132,2,128,0,0,0,0,2,0,2,12,2,6,0,0,0,0,0,0,2,0,0,44,0,0,6.0,0.07395843723321886,synthetic_anomaly
2024-01-01 00:44:00,47,4,45,0,0,0,0,2,0,2,15,2,6,0,0,0,0,0,0,2,0,0,38,0,0,6.0,0.12857383536520958,synthetic_anomaly
2024-01-01 00:45:00,429,11,424,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,71,0,0,6.0,0.028378405544234108,synthetic_anomaly
2024-01-01 00:46:00,58,4,55,0,0,0,0,2,0,2,14,2,6,0,0,0,0,0,0,2,0,0,39,0,0,6.0,0.11733430858607186,synthetic_anomaly
2024-01-01 00:47:00,194,10,178,0,0,0,0,3,0,3,11,3,5,0,1,0,0,0,1,1,0,1,64,2,0,4.284051943967962,0.07065030360228129,synthetic_anomaly
2024-01-01 00:48:00,55,4,53,0,0,0,0,2,0,2,14,2,6,0,0,0,0,0,0,2,0,0,39,0,0,6.0,0.11982469674131882,synthetic_anomaly
2024-01-01 00:49:00,55,0,53,0,0,0,0,1,0,1,12,2,8,0,0,0,0,0,0,1,0,0,16,0,0,7.936471617499059,0.04607993366018977,synthetic_anomaly
2024-01-01 00:50:00,31,0,30,0,0,0,0,1,0,1,13,2,9,0,0,0,0,0,0,0,0,0,10,0,0,8.838521114389035,0.04138160415730882,synthetic_anomaly
2024-01-01 00:51:00,109,1,106,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,29,0,0,6.84401575813691,0.05176999569373954,synthetic_anomaly
2024-01-01 00:52:00,60,1,59,0,0,0,0,1,0,1,12,2,8,0,0,0,0,0,0,1,0,0,18,0,0,7.785958637348685,0.046863881301250625,synthetic_anomaly
2024-01-01 00:53:00,196,14,178,0,0,0,0,3,0,3,11,3,5,0,1,0,0,0,1,1,0,1,68,3,0,3.9296059561893237,0.07364216770429534,synthetic_anomaly
2024-01-01 00:54:00,106,3,100,0,0,0,0,3,1,2,11,2,6,0,0,0,0,0,0,2,0,0,51,1,0,5.41059404245829,0.13831012440776125,synthetic_anomaly
2024-01-01 00:55:00,492,14,488,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,76,0,0,6.0,0.023864694741166717,synthetic_anomaly
2024-01-01 00:56:00,29,0,28,0,0,0,0,1,0,1,13,2,9,0,0,0,0,0,0,0,0,0,9,0,0,8.939409489312464,0.04085612653104253,synthetic_anomaly
2024-01-01 00:57:00,93,3,90,0,0,0,0,2,0,2,13,2,6,0,0,0,0,0,0,2,0,0,42,0,0,6.0,0.0922535176844837,synthetic_anomaly
2024-01-01 00:58:00,89,1,86,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,25,0,0,7.171921964413017,0.050062094510449254,synthetic_anomaly
2024-01-01 00:59:00,96,3,93,0,0,0,0,2,0,2,13,2,6,0,0,0,0,0,0,2,0,0,42,0,0,6.0,0.09065794384530891,synthetic_anomaly
2024-01-01 01:00:00,57,4,54,0,0,0,0,2,0,2,14,2,6,0,0,0,0,0,0,2,0,0,39,0,0,6.0,0.11848887082882945,synthetic_anomaly
2024-01-01 01:01:00,55,0,53,0,0,0,0,1,0,1,12,2,8,0,0,0,0,0,0,1,0,0,16,0,0,7.936405276554503,0.04608027919734502,synthetic_anomaly
2024-01-01 01:02:00,185,2,180,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,47,0,0,5.865682882445714,0.05729982146783076,synthetic_anomaly
2024-01-01 01:03:00,87,3,84,0,0,0,0,2,0,2,13,2,6,0,0,0,0,0,0,2,0,0,41,0,0,6.0,0.09579089350719594,synthetic_anomaly
2024-01-01 01:04:00,180,2,176,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,46,0,0,6.0,0.05743044678675492,synthetic_anomaly
2024-01-01 01:05:00,43,0,41,0,0,0,0,1,0,1,13,2,8,0,0,0,0,0,0,0,0,0,13,0,0,8.335606113010217,0.0440010395614258,synthetic_anomaly
2024-01-01 01:06:00,117,3,114,0,0,0,0,2,0,2,12,2,6,0,0,0,0,0,0,2,0,0,43,0,0,6.0,0.08016097027983465,synthetic_anomaly
2024-01-01 01:07:00,96,3,93,0,0,0,0,2,0,2,13,2,6,0,0,0,0,0,0,2,0,0,42,0,0,6.0,0.0906630272121334,synthetic_anomaly
2024-01-01 01:08:00,41,0,40,0,0,0,0,1,0,1,13,2,8,0,0,0,0,0,0,0,0,0,13,0,0,8.396034317722897,0.043686298942439195,synthetic_anomaly
2024-01-01 01:09:00,169,2,165,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,43,0,0,6.139346451857285,0.05544026944577071,synthetic_anomaly
2024-01-01 01:10:00,220,3,215,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,50,0,0,6.0,0.0503446841375715,synthetic_anomaly
2024-01-01 01:11:00,191,7,179,0,0,0,0,3,0,3,11,2,6,0,1,0,0,0,1,1,0,1,58,1,0,4.806118870664656,0.06624355800298247,synthetic_anomaly
2024-01-01 01:12:00,188,4,179,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,52,1,0,5.3102245093633185,0.06198842290186992,synthetic_anomaly
2024-01-01 01:13:00,115,3,112,0,0,0,0,2,0,2,12,2,6,0,0,0,0,0,0,2,0,0,43,0,0,6.0,0.0808617996510991,synthetic_anomaly
2024-01-01 01:14:00,202,29,177,0,0,0,0,4,0,4,11,3,5,0,2,0,0,0,2,0,0,2,81,6,0,3.005475786322605,0.08144271271297272,synthetic_anomaly
2024-01-01 01:15:00,59,4,56,0,0,0,0,2,0,2,14,2,6,0,0,0,0,0,0,2,0,0,39,0,0,6.0,0.11649200232747717,synthetic_anomaly
2024-01-01 01:16:00,495,14,490,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,76,0,0,6.0,0.023710704435453665,synthetic_anomaly
2024-01-01 01:17:00,32,0,30,0,0,0,0,1,0,1,13,2,9,0,0,0,0,0,0,0,0,0,10,0,0,8.811163900697327,0.04152409434731229,synthetic_anomaly
2024-01-01 01:18:00,97,1,95,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,27,0,0,7.022807640942586,0.05083875724090772,synthetic_anomaly
2024-01-01 01:19:00,106,1,103,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,29,0,0,6.891230873389418,0.05152407552002668,synthetic_anomaly
2024-01-01 01:20:00,188,4,179,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,53,1,0,5.297812522283776,0.0620931919777189,synthetic_anomaly
2024-01-01 01:21:00,466,13,461,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,74,0,0,6.0,0.025685593429092116,synthetic_anomaly
2024-01-01 01:22:00,196,13,178,0,0,0,0,3,0,3,11,3,5,0,1,0,0,0,1,1,0,1,68,3,0,3.9613444131444453,0.07337426468580596,synthetic_anomaly
2024-01-01 01:23:00,188,4,179,0,0,0,0,2,0,2,11,2,6,0,0,0,0,0,0,2,0,0,53,1,0,5.291484052551368,0.06214661033218169,synthetic_anomaly
2024-01-01 01:24:00,281,5,276,0,0,0,0,3,1,2,11,2,6,0,0,0,0,0,0,2,0,0,57,0,0,6.0,0.042323492297303124,synthetic_anomaly
2024-01-01 01:25:00,324,7,320,0,0,0,0,3,1,2,12,2,6,0,0,0,0,0,0,2,0,0,61,0,0,6.0,0.03756047323124206,synthetic_anomaly
2024-01-01 01:26:00,332,7,328,0,0,0,0,3,1,2,12,2,6,0,0,0,0,0,0,2,0,0,62,0,0,6.0,0.03677366321954566,synthetic_anomaly
2024-01-01 01:27:00,497,14,493,0,0,0,0,4,2,2,12,2,6,0,0,0,0,0,0,2,0,0,76,0,0,6.0,0.023533505203156425,synthetic_anomaly
2024-01-01 01:28:00,90,1,88,0,0,0,0,2,0,2,12,2,7,0,0,0,0,0,0,1,0,0,25,0,0,7.141698398841649,0.05021951410914732,synthetic_anomaly
2024-01-01 01:29:00,51,5,46,0,0,0,0,4,2,2,10,2,6,0,0,0,1,0,0,1,0,0,59,3,0,4.637213954249232,0.24609421774741025,synthetic_anomaly
2024-01-01 01:30:00,99,3,93,0,0,0,0,3,1,2,11,2,6,0,0,0,0,0,0,2,0,0,52,1,0,5.337948659520316,0.1484345339376386,synthetic_anomaly
2024-01-01 01:31:00,424,11,420,0,0,0,0,3,1,2,12,2,6,0,0,0,0,0,0,2,0,0,70,0,0,6.0,0.02876053750718828,synthetic_anomaly
2024-01-01 01:32:00,50,6,44,0,0,0,0,4,2,2,10,2,6,0,0,0,1,0,0,1,0,0,60,3,0,4.604618520022416,0.25063696377709566,synthetic_anomaly
2024-01-01 01:33:00,51,5,46,0,0,0,0,4,2,2,10,2,6,0,0,0,1,0,0,1,0,0,59,3,0,4.6386364440551,0.24589596881865192,synthetic_anomaly
2024-01-01 01:34:00,2349,2,2282,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,65,0,0,1.8860942654086377,0.005954370027291398,synthetic_anomaly
2024-01-01 01:35:00,1958,4,1805,0,0,0,0,1,0,1,18,3,2,0,0,1,0,0,0,0,0,0,68,0,0,1.8971478525117151,0.008928140954197349,synthetic_anomaly
2024-01-01 01:36:00,2400,1,2362,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,121,0,0,1.0461891489354498,0.011227919245571077,synthetic_anomaly
2024-01-01 01:37:00,1053,1,962,0,0,0,0,1,0,1,19,2,2,0,0,1,0,0,0,0,0,0,27,0,0,1.5684457100468927,0.004909475897614764,synthetic_anomaly
2024-01-01 01:38:00,707,0,627,0,0,0,0,1,0,1,19,2,1,0,1,0,0,0,0,0,0,1,18,0,0,1.359108335162793,0.005232923070493442,synthetic_anomaly
2024-01-01 01:39:00,1764,3,1754,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,252,0,0,0.11058189834917553,0.03263541802071201,synthetic_anomaly
2024-01-01 01:40:00,2006,3,1851,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,65,0,0,2.2248094225558974,0.009339571335765861,synthetic_anomaly
2024-01-01 01:41:00,2068,2,2030,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,119,0,0,1.096282669731519,0.017823057331858946,synthetic_anomaly
2024-01-01 01:42:00,1769,3,1576,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,69,0,0,2.3848220757742786,0.012967385848927124,synthetic_anomaly
2024-01-01 01:43:00,437,0,374,0,0,0,0,1,0,1,20,2,1,0,1,0,0,0,0,0,0,1,11,0,0,1.1058924016020524,0.005624167003323889,synthetic_anomaly
2024-01-01 01:44:00,1753,3,1743,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,260,0,0,0.07083962839669433,0.03323263459415991,synthetic_anomaly
2024-01-01 01:45:00,2400,1,2362,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,122,0,0,1.0425966362192998,0.011254229027902327,synthetic_anomaly
2024-01-01 01:46:00,2162,3,2044,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,64,0,0,1.9479948511359297,0.00661179110041062,synthetic_anomaly
2024-01-01 01:47:00,697,13,478,0,0,0,0,1,0,1,17,3,4,0,0,0,0,1,0,0,0,0,107,0,0,3.5705893334453465,0.039851157726265,synthetic_anomaly
2024-01-01 01:48:00,1212,12,990,0,0,0,0,2,0,2,17,4,2,0,1,1,0,0,0,0,0,1,91,1,0,1.6514293247538006,0.020121920159361362,synthetic_anomaly
2024-01-01 01:49:00,1693,5,1505,0,0,0,0,1,0,1,18,3,2,0,0,1,0,0,0,0,0,0,74,0,0,1.8226645866948448,0.012321247854361624,synthetic_anomaly
2024-01-01 01:50:00,1797,3,1784,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,231,0,0,0.22518505206207307,0.03091324908449937,synthetic_anomaly
2024-01-01 01:51:00,924,22,705,0,0,0,0,2,0,2,17,5,2,0,1,1,0,0,0,0,0,1,107,1,0,1.5120840551086463,0.026469834563392938,synthetic_anomaly
2024-01-01 01:52:00,2401,1,2369,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,137,0,0,0.8842923017396092,0.012413571502469151,synthetic_anomaly
2024-01-01 01:53:00,1378,9,1163,0,0,0,0,2,0,2,17,4,2,0,1,1,0,0,0,0,0,1,84,0,0,1.7171360443278538,0.017128631383302062,synthetic_anomaly
2024-01-01 01:54:00,2174,2,2125,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,94,0,0,1.4049729897724443,0.013184294236247986,synthetic_anomaly
2024-01-01 01:55:00,2402,1,2371,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,142,0,0,0.8309879280333716,0.012803946312615316,synthetic_anomaly
2024-01-01 01:56:00,1037,1,946,0,0,0,0,1,0,1,19,2,2,0,0,1,0,0,0,0,0,0,27,0,0,1.5603576794751535,0.004921972713455861,synthetic_anomaly
2024-01-01 01:57:00,1782,5,1605,0,0,0,0,1,0,1,18,3,2,0,0,1,0,0,0,0,0,0,72,0,0,1.848904486535974,0.0111258815632344,synthetic_anomaly
2024-01-01 01:58:00,2342,2,2275,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,66,0,0,1.8656296069521974,0.006261897332972484,synthetic_anomaly
2024-01-01 01:59:00,1480,1,1386,0,0,0,0,1,0,1,19,2,2,0,0,1,0,0,0,0,0,0,38,0,0,1.7472921402908752,0.004633140282563284,synthetic_anomaly
2024-01-01 02:00:00,1643,1,1550,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,42,0,0,1.8021453503223355,0.004548386589068182,synthetic_anomaly
2024-01-01 02:01:00,1021,8,780,0,0,0,0,1,0,1,17,3,3,0,0,0,0,1,0,0,0,0,90,0,0,3.0840839691078976,0.028821084879054316,synthetic_anomaly
2024-01-01 02:02:00,2402,1,2373,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,146,0,0,0.7966599564728123,0.013055347360013576,synthetic_anomaly
2024-01-01 02:03:00,1322,10,1104,0,0,0,0,2,0,2,17,4,2,0,1,1,0,0,0,0,0,1,86,1,0,1.6957141378469918,0.018104512581551338,synthetic_anomaly
2024-01-01 02:04:00,2111,2,2068,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,108,0,0,1.2236379979086418,0.015909258427186015,synthetic_anomaly
2024-01-01 02:05:00,1235,6,995,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,82,0,0,2.842459467370992,0.023342962639932466,synthetic_anomaly
2024-01-01 02:06:00,2406,0,2393,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,205,0,0,0.33152314071872,0.016461778831147203,synthetic_anomaly
2024-01-01 02:07:00,1132,7,890,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,85,0,0,2.952465627034325,0.02583702754378177,synthetic_anomaly
2024-01-01 02:08:00,2408,0,2407,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,257,0,0,0.024453335725755254,0.018710605868987838,synthetic_anomaly
2024-01-01 02:09:00,2400,1,2359,0,0,0,0,1,0,1,17,2,1,0,0,1,0,0,0,0,0,0,115,0,0,1.1207655399822702,0.010681758724921681,synthetic_anomaly
2024-01-01 02:10:00,1270,11,1050,0,0,0,0,2,0,2,17,4,2,0,1,1,0,0,0,0,0,1,88,1,0,1.6752095276910806,0.01903860607815313,synthetic_anomaly
2024-01-01 02:11:00,2394,2,2325,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,65,0,0,1.8992740020132084,0.004980348654195208,synthetic_anomaly
2024-01-01 02:12:00,857,10,623,0,0,0,0,1,0,1,17,3,3,0,0,0,0,1,0,0,0,0,97,0,0,3.3066798488376214,0.03386778929155653,synthetic_anomaly
2024-01-01 02:13:00,2406,0,2395,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,211,0,0,0.29714721116998777,0.016713531099078152,synthetic_anomaly
2024-01-01 02:14:00,954,20,734,0,0,0,0,2,0,2,17,5,2,0,1,1,0,0,0,0,0,1,105,1,0,1.5287710807333519,0.025709652243653923,synthetic_anomaly
2024-01-01 02:15:00,904,23,686,0,0,0,0,2,0,2,17,5,2,0,1,1,0,0,0,0,0,1,109,1,0,1.5013396941801147,0.026959297059493622,synthetic_anomaly
2024-01-01 02:16:00,1536,4,1316,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,74,0,0,2.5643572912984665,0.017037816826740347,synthetic_anomaly
2024-01-01 02:17:00,801,1,717,0,0,0,0,1,0,1,19,2,1,0,1,0,0,0,0,0,0,1,21,0,0,1.4246299351742833,0.005131685647897799,synthetic_anomaly
2024-01-01 02:18:00,1016,1,925,0,0,0,0,1,0,1,19,2,2,0,0,1,0,0,0,0,0,0,26,0,0,1.5492820144678525,0.004939085723191204,synthetic_anomaly
2024-01-01 02:19:00,2401,1,2370,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,138,0,0,0.872365038849658,0.012500920863553255,synthetic_anomaly
2024-01-01 02:20:00,2274,2,2215,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,76,0,0,1.6850940856203067,0.008974847689466435,synthetic_anomaly
2024-01-01 02:21:00,2406,0,2395,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,212,0,0,0.287700854808117,0.01678271153053132,synthetic_anomaly
2024-01-01 02:22:00,573,17,372,0,0,0,0,1,0,1,17,3,4,0,0,0,0,1,0,0,0,0,118,0,0,3.819137886689175,0.045486262391722904,synthetic_anomaly
2024-01-01 02:23:00,1181,6,939,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,84,0,0,2.8993233262258453,0.024632182762708933,synthetic_anomaly
2024-01-01 02:24:00,1540,4,1320,0,0,0,0,1,0,1,18,2,3,0,0,1,0,0,0,0,0,0,74,0,0,2.5608597231471535,0.01695851979463136,synthetic_anomaly
2024-01-01 02:25:00,1918,3,1748,0,0,0,0,1,0,1,18,2,2,0,0,1,0,0,0,0,0,0,67,0,0,2.2816668553060246,0.010628645765589181,synthetic_anomaly
2024-01-01 02:26:00,817,10,586,0,0,0,0,1,0,1,17,3,3,0,0,0,0,1,0,0,0,0,100,0,0,3.3675296495556086,0.03524737887855256,synthetic_anomaly
2024-01-01 02:27:00,1765,5,1585,0,0,0,0,1,0,1,18,3,2,0,0,1,0,0,0,0,0,0,72,0,0,1.8438840801896323,0.01135458763873441,synthetic_anomaly
2024-01-01 02:28:00,424,0,362,0,0,0,0,1,0,1,20,2,1,0,1,0,0,0,0,0,0,1,11,0,0,1.0904614300866113,0.005648009397039795,synthetic_anomaly
2024-01-01 02:29:00,834,10,602,0,0,0,0,1,0,1,17,3,3,0,0,0,0,1,0,0,0,0,99,0,0,3.34202494968974,0.034669135105537034,synthetic_anomaly
