timestamp,announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,imp_wd,imp_wd_spath,imp_wd_dpath,as_path_max,unique_as_path_max,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,number_rare_ases,nadas,flaps,edit_distance_avg,rare_ases_avg,label
2024-01-01 00:23:00,1386,44,1377,0,0,0,0,2,0,2,9,4,2,0,1,1,0,0,0,0,0,1,138,0,0,1.5,0.02936658028751654,synthetic_anomaly
2024-01-01 00:24:00,370,5,357,0,365,4,0,9,1,8,16,3,2,0,5,2,1,0,0,0,0,3,63,0,0,2.0748403375242805,0.029843510590580838,synthetic_anomaly
2024-01-01 00:25:00,1623,83,1434,0,0,0,0,80,0,80,15,3,2,0,80,0,1,0,0,0,0,80,140,2,0,1.0157646407475658,0.01800548742324774,synthetic_anomaly
2024-01-01 00:26:00,1448,0,1448,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,391,0,0,0.0,0.058353476020625024,synthetic_anomaly
2024-01-01 00:27:00,1436,3,1408,0,0,0,0,27,0,27,15,2,1,0,27,0,0,0,0,0,0,27,135,0,0,1.0,0.014207496850373272,synthetic_anomaly
2024-01-01 00:28:00,1511,1,1433,0,0,0,0,1,0,1,13,2,2,0,0,1,0,0,0,0,0,0,64,0,0,2.0,0.007756762073896831,synthetic_anomaly
2024-01-01 00:29:00,244,148,233,0,0,0,0,1,1,0,13,3,0,0,0,0,0,0,0,0,0,0,91,0,1,0.0,0.06901686329433478,synthetic_anomaly
2024-01-01 00:30:00,2054,1,2052,0,0,0,0,1,0,1,13,2,2,0,0,1,0,0,0,0,0,0,108,0,0,1.9331272344083084,0.00945929229805159,synthetic_anomaly
2024-01-01 00:31:00,390,17,350,0,0,0,0,10,7,3,31,3,2,0,1,2,0,0,0,0,0,1,59,0,0,1.859773891312707,0.024060493816089008,synthetic_anomaly
2024-01-01 00:32:00,819,13,638,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,73,0,0,0.0,0.021607107609951826,synthetic_anomaly
2024-01-01 00:33:00,366,14,328,0,0,0,0,10,7,2,31,3,2,0,0,2,0,0,0,0,0,0,58,0,0,1.8780711893108712,0.02454949344004351,synthetic_anomaly
2024-01-01 00:34:00,2451,1,2451,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,98,0,0,0.0,0.008809949116543593,synthetic_anomaly
2024-01-01 00:35:00,3207,18,3182,0,0,0,0,1,0,1,19,4,1,0,1,0,0,0,0,0,0,1,504,0,0,1.0,0.031317577862082766,synthetic_anomaly
2024-01-01 00:36:00,1238,3,1236,0,0,0,0,1,0,1,19,2,2,0,1,0,0,0,0,0,0,1,130,0,0,1.642204549844319,0.019605682937845578,synthetic_anomaly
2024-01-01 00:37:00,949,6,948,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,230,0,0,0.0,0.05372171202066978,synthetic_anomaly
2024-01-01 00:38:00,327,8,325,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0.0,0.021563841121922382,synthetic_anomaly
2024-01-01 00:39:00,233,0,231,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,74,0,0,0.0,0.06900559598091754,synthetic_anomaly
2024-01-01 00:40:00,1039,21,951,0,0,0,0,5,0,5,14,3,2,0,0,5,0,0,0,0,0,0,141,0,0,2.0,0.02553566079053672,synthetic_anomaly
2024-01-01 00:41:00,2823,39,2656,0,0,0,0,23,1,22,16,5,3,0,0,0,22,0,0,0,0,0,297,1,0,2.9780475234401296,0.03640161963923006,synthetic_anomaly
2024-01-01 00:42:00,294,54,186,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0.0,0.03718271234712866,synthetic_anomaly
2024-01-01 00:43:00,868,180,848,0,0,0,0,15,0,15,13,2,1,0,15,0,0,0,0,0,0,15,64,0,0,1.0272079371217282,0.012365631328191134,synthetic_anomaly
2024-01-01 00:44:00,585,6,583,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,240,0,0,0.0,0.10476497036163337,synthetic_anomaly
2024-01-01 00:45:00,914,30,913,0,0,0,0,1,0,1,14,2,1,0,1,0,0,0,0,0,0,1,186,0,0,0.7780995392156271,0.036911714377290405,synthetic_anomaly
2024-01-01 00:46:00,6921,279,6912,0,0,0,0,4,0,4,23,6,2,0,1,3,0,0,0,0,0,1,640,0,0,1.6786603187271811,0.019625717449805093,synthetic_anomaly
2024-01-01 00:47:00,2122,5,1952,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,119,0,0,0.0,0.010777247211829624,synthetic_anomaly
2024-01-01 00:48:00,387,9,283,0,0,0,0,1,0,1,12,3,1,0,1,0,0,0,0,0,0,1,126,0,0,1.0,0.06577830543789916,synthetic_anomaly
2024-01-01 00:49:00,949,9,611,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,87,0,0,0.0,0.019309689155908288,synthetic_anomaly
2024-01-01 00:50:00,1150,0,1113,0,0,0,0,7,5,2,29,3,1,0,2,0,0,0,0,0,0,2,278,0,0,1.247361705928164,0.052319188587104194,synthetic_anomaly
2024-01-01 00:51:00,1020,7,1020,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,270,0,0,0.0,0.05192237829449797,synthetic_anomaly
2024-01-01 00:52:00,1503,219,1459,0,0,0,0,5,0,5,24,3,2,0,3,2,0,0,0,0,0,3,161,0,0,1.4125829317842973,0.022701884476688895,synthetic_anomaly
2024-01-01 00:53:00,1155,73,1126,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,158,0,0,0.0,0.03152184418853442,synthetic_anomaly
2024-01-01 00:54:00,1109,0,1107,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,159,0,0,0.0,0.026891221675243736,synthetic_anomaly
2024-01-01 00:55:00,2096,1,2061,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,230,0,0,0.0,0.0182120056310279,synthetic_anomaly
2024-01-01 00:56:00,456,20,452,0,456,0,0,2,0,2,9,2,6,0,1,0,0,0,0,0,0,1,38,0,0,3.4684226032250067,0.017548260064087006,synthetic_anomaly
2024-01-01 00:57:00,507,14,505,0,506,0,0,1,0,1,15,2,0,0,1,0,0,0,0,0,0,1,54,1,0,0.4894382045906619,0.0241757576737567,synthetic_anomaly
2024-01-01 00:58:00,1521,6,1314,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,79,1,0,0.0,0.013018859239709907,synthetic_anomaly
2024-01-01 00:59:00,2335,5,2287,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,423,0,0,0.0,0.03738039879506307,synthetic_anomaly
2024-01-01 01:00:00,1139,5,1137,0,0,0,0,1,0,1,10,2,3,0,0,0,1,0,0,0,0,0,52,0,0,3.0,0.017430552525699094,synthetic_anomaly
2024-01-01 01:01:00,1120,719,1112,0,0,0,0,1,0,1,14,2,1,0,1,0,0,0,0,0,0,1,82,0,0,1.0,0.013766163394358356,synthetic_anomaly
2024-01-01 01:02:00,1668,11,1653,0,0,0,0,3,2,1,13,3,2,0,0,1,0,0,0,0,0,0,184,1,0,1.7951303817785305,0.02432856654619299,synthetic_anomaly
2024-01-01 01:03:00,1352,0,1312,0,0,0,0,30,0,30,16,2,1,0,30,0,0,0,0,0,0,30,30,0,0,1.0,0.00605216015742897,synthetic_anomaly
2024-01-01 01:04:00,1385,11,1379,0,0,0,0,2,0,2,14,4,2,0,1,1,0,0,0,0,0,1,59,0,0,1.5077541653132962,0.00866724756834815,synthetic_anomaly
2024-01-01 01:05:00,781,5,765,0,763,18,1,9,0,9,16,3,1,0,1,7,0,0,0,0,0,1,61,0,0,1.3183830638252196,0.01770996535877604,synthetic_anomaly
2024-01-01 01:06:00,1244,0,1236,0,0,0,0,8,0,8,15,2,1,0,8,0,0,0,0,0,0,8,205,0,0,1.0,0.04618709183448215,synthetic_anomaly
2024-01-01 01:07:00,4689,0,4682,0,0,0,0,3,0,3,12,4,3,0,2,0,1,0,0,0,0,2,997,0,0,1.6596690951817354,0.0631435834892754,synthetic_anomaly
2024-01-01 01:08:00,799,95,706,0,0,0,0,13,0,13,20,2,4,0,1,0,11,1,0,0,0,1,95,1,0,2.8579800245221465,0.021816353024143028,synthetic_anomaly
2024-01-01 01:09:00,510,13,509,0,509,1,0,0,0,0,12,2,1,0,0,0,0,0,0,0,0,0,28,0,0,0.726893172912626,0.010748241713578612,synthetic_anomaly
2024-01-01 01:10:00,1291,358,1290,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0.0,0.006937195698290027,synthetic_anomaly
2024-01-01 01:11:00,970,5,965,0,0,0,0,4,2,2,16,2,1,0,2,0,0,0,0,0,0,2,141,0,0,1.0,0.029325714605149048,synthetic_anomaly
2024-01-01 01:12:00,1048,38,982,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,200,0,0,0.0,0.034939263610454505,synthetic_anomaly
2024-01-01 01:13:00,953,4,926,0,950,3,0,8,8,0,13,2,0,0,0,0,0,0,0,0,0,0,73,0,0,0.0,0.01904427214989494,synthetic_anomaly
2024-01-01 01:14:00,4400,0,4400,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,160,0,0,0.0,0.0098207247540351,synthetic_anomaly
2024-01-01 01:15:00,1281,0,1275,0,0,0,0,4,2,2,22,4,2,0,1,1,0,0,0,0,0,1,142,0,0,2.315509053033446,0.03586023920693358,synthetic_anomaly
2024-01-01 01:16:00,1211,46,1211,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,209,0,0,0.0,0.03675013589689092,synthetic_anomaly
2024-01-01 01:17:00,2721,38,2700,0,0,0,0,6,2,4,19,5,2,0,3,1,0,0,0,0,0,2,223,2,0,1.25,0.015564032787881571,synthetic_anomaly
2024-01-01 01:18:00,1219,2,1218,0,0,0,0,1,0,1,19,2,1,0,1,0,0,0,0,0,0,1,117,0,0,1.0,0.01601944685776885,synthetic_anomaly
2024-01-01 01:19:00,1227,52,1223,0,0,0,0,4,0,4,15,2,1,0,4,0,0,0,0,0,0,4,133,0,0,1.0,0.024268966201046183,synthetic_anomaly
2024-01-01 01:20:00,800,8,780,0,0,0,0,10,0,10,13,2,1,0,10,0,0,0,0,0,0,10,100,0,0,1.0,0.024983357144350297,synthetic_anomaly
2024-01-01 01:21:00,1359,20,1359,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,132,0,0,0.0,0.028124512348617653,synthetic_anomaly
2024-01-01 01:22:00,910,12,845,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0.0,0.010186724633263797,synthetic_anomaly
2024-01-01 01:23:00,822,23,799,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,146,0,0,0.0,0.04614554008248327,synthetic_anomaly
2024-01-01 01:24:00,2238,25,2192,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,318,0,0,0.0,0.025876835546528393,synthetic_anomaly
2024-01-01 01:25:00,228,2,180,0,216,12,6,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,60,0,0,0.0,0.053391905955490475,synthetic_anomaly
2024-01-01 01:26:00,1166,4,1165,0,0,0,0,2,1,1,19,2,3,0,0,0,1,0,0,0,0,0,174,0,0,2.63051806596862,0.0302607906071682,synthetic_anomaly
2024-01-01 01:27:00,627,5,625,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,246,0,0,0.0,0.10491956722246325,synthetic_anomaly
2024-01-01 01:28:00,3396,0,3396,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,342,0,0,0.0,0.023093566103926964,synthetic_anomaly
2024-01-01 01:29:00,2159,3,1523,0,0,0,0,1,1,0,15,3,0,0,0,0,0,0,0,0,0,0,191,0,0,0.0,0.019247251862616735,synthetic_anomaly
2024-01-01 01:30:00,465,7,378,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,85,3,0,0.0,0.033523035857240396,synthetic_anomaly
2024-01-01 01:31:00,912,1,912,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,161,0,0,0.0,0.03446643104920831,synthetic_anomaly
2024-01-01 01:32:00,1522,14,1481,0,0,0,0,3,2,1,13,2,2,0,0,1,0,0,0,0,0,0,143,1,0,2.0,0.02108506018293177,synthetic_anomaly
2024-01-01 01:33:00,729,15,696,0,0,0,0,22,0,22,17,3,3,0,20,1,0,1,0,0,0,20,81,0,0,1.1219927303887385,0.019669296646641448,synthetic_anomaly
2024-01-01 01:34:00,1439,26,1399,0,0,0,0,4,0,4,15,3,2,0,3,1,0,0,0,0,0,3,189,0,0,1.1579971700990472,0.026697973374132485,synthetic_anomaly
2024-01-01 01:35:00,3606,16,3544,0,0,0,0,1,0,1,19,4,1,0,1,0,0,0,0,0,0,1,509,0,0,1.0,0.026986880658656915,synthetic_anomaly
2024-01-01 01:36:00,741,5,738,0,739,2,0,1,0,1,16,2,0,0,0,1,0,0,0,0,0,0,34,1,0,0.19007739801284024,0.010238874802164287,synthetic_anomaly
2024-01-01 01:37:00,2075,1,2074,0,0,0,0,1,0,1,13,2,2,0,0,1,0,0,0,0,0,0,108,0,0,1.9513423363382867,0.009210425009641539,synthetic_anomaly
2024-01-01 01:38:00,1056,26,888,0,1055,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0.0,0.012730363233669767,synthetic_anomaly
2024-01-01 01:39:00,1115,0,1087,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,102,0,0,0.0,0.020225801687872084,synthetic_anomaly
2024-01-01 01:40:00,980,370,795,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,122,0,0,0.0,0.02271305106295904,synthetic_anomaly
2024-01-01 01:41:00,7482,3,7468,1,0,0,0,4,0,4,16,5,3,0,0,3,1,0,0,0,0,0,925,0,0,2.2260536595254194,0.038830895439376054,synthetic_anomaly
2024-01-01 01:42:00,6063,20,5970,0,0,0,0,3,1,2,34,4,6,0,0,1,1,0,0,0,0,0,1152,1,0,3.032386041576592,0.04476022201753259,synthetic_anomaly
2024-01-01 01:43:00,599,3,592,0,599,0,0,4,0,4,9,2,1,0,4,0,0,0,0,0,0,3,37,0,0,1.0,0.018121884074339314,synthetic_anomaly
2024-01-01 01:44:00,3519,0,3519,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,262,0,0,0.0,0.01637399967414317,synthetic_anomaly
2024-01-01 01:45:00,1446,45,1226,0,0,0,0,10,0,10,14,2,5,0,5,0,3,0,2,0,0,5,67,1,0,2.390491631729511,0.006065939193612707,synthetic_anomaly
2024-01-01 01:46:00,902,48,862,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,110,0,0,0.0,0.023818272913401765,synthetic_anomaly
2024-01-01 01:47:00,2385,377,2366,0,0,0,0,6,0,6,14,4,8,0,2,1,0,1,0,0,0,2,433,0,0,3.509874129969049,0.03528673226470028,synthetic_anomaly
2024-01-01 01:48:00,717,8,655,0,0,0,0,1,0,1,23,3,2,0,0,0,1,0,0,0,0,0,107,0,0,2.226759654732332,0.029253806145881266,synthetic_anomaly
2024-01-01 01:49:00,1774,25,1774,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,167,0,0,0.0,0.022966824785882675,synthetic_anomaly
2024-01-01 01:50:00,440,117,401,0,0,0,0,2,1,1,22,2,1,0,1,0,0,0,0,0,0,1,83,1,0,1.0,0.03149575978471833,synthetic_anomaly
2024-01-01 01:51:00,701,6,320,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,61,0,0,0.0,0.01982913442634498,synthetic_anomaly
2024-01-01 01:52:00,1153,233,746,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,60,0,0,0.0,0.009910228750550532,synthetic_anomaly
2024-01-01 01:53:00,801,25,675,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,91,0,0,0.0,0.024604845651930923,synthetic_anomaly
2024-01-01 01:54:00,287,32,269,0,287,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,43,0,0,0.39458824249241276,0.033658976653639816,synthetic_anomaly
2024-01-01 01:55:00,2501,28,2272,0,0,0,0,9,0,9,15,2,5,0,5,0,2,1,1,0,0,5,188,2,0,2.118443977645142,0.01599777476192417,synthetic_anomaly
2024-01-01 01:56:00,1697,349,1598,0,0,0,0,5,0,5,20,3,2,0,3,1,0,0,0,0,0,2,228,1,0,1.4192729877915538,0.03026446735359144,synthetic_anomaly
2024-01-01 01:57:00,2078,26,1961,0,0,0,0,44,0,44,16,3,5,0,42,1,0,0,1,0,0,42,315,0,0,1.113158542292523,0.02876146482967541,synthetic_anomaly
2024-01-01 01:58:00,562,6,549,0,559,3,1,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0.0,0.022721808165480695,synthetic_anomaly
2024-01-01 01:59:00,2487,1,2479,0,0,0,0,2,0,2,16,3,2,0,1,1,0,0,0,0,0,1,348,0,0,1.7820214926012643,0.04592241272572756,synthetic_anomaly
2024-01-01 02:00:00,1545,0,1545,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,190,0,0,0.0,0.02180115091336939,synthetic_anomaly
2024-01-01 02:01:00,954,0,953,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,153,0,0,0.0,0.030922750866092898,synthetic_anomaly
2024-01-01 02:02:00,462,19,456,0,453,9,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0.0,0.013975049139794748,synthetic_anomaly
2024-01-01 02:03:00,573,6,560,0,569,4,1,0,0,0,11,2,1,0,0,0,0,0,0,0,0,0,53,0,0,0.7724239856340613,0.02285411013623482,synthetic_anomaly
2024-01-01 02:04:00,1897,113,1858,0,1817,80,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,69,1,0,0.8229901296820223,0.008793124867233207,synthetic_anomaly
2024-01-01 02:05:00,374,284,357,0,0,0,0,1,0,1,13,3,1,0,1,0,0,0,0,0,0,1,79,0,0,1.0,0.04832292337488912,synthetic_anomaly
2024-01-01 02:06:00,1657,2,1653,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,153,0,0,0.0,0.022017893857955544,synthetic_anomaly
2024-01-01 02:07:00,504,25,503,0,504,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0.13848629277310642,0.009930541522548872,synthetic_anomaly
2024-01-01 02:08:00,921,14,921,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,207,0,0,0.0,0.04917521186891933,synthetic_anomaly
2024-01-01 02:09:00,478,59,413,0,0,0,0,48,0,48,13,2,1,0,48,0,0,0,0,0,0,48,55,0,0,1.0,0.021747423254503406,synthetic_anomaly
2024-01-01 02:10:00,2896,3,2676,0,0,0,0,1,0,1,19,3,1,0,1,0,0,0,0,0,0,1,289,0,0,1.0,0.01980687443032353,synthetic_anomaly
2024-01-01 02:11:00,724,98,712,0,0,0,0,1,0,1,10,3,1,0,1,0,0,0,0,0,0,1,41,0,0,1.2210362774246497,0.010251922818997693,synthetic_anomaly
2024-01-01 02:12:00,314,21,288,1,0,0,0,11,11,0,11,2,0,0,0,0,0,0,0,0,0,0,75,0,0,0.0,0.04631137964477054,synthetic_anomaly
2024-01-01 02:13:00,1033,0,1032,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,248,0,0,0.0,0.059352115875176546,synthetic_anomaly
2024-01-01 02:14:00,715,6,468,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0.0,0.00989734249370619,synthetic_anomaly
2024-01-01 02:15:00,477,11,474,0,461,16,0,1,0,1,11,2,2,0,0,0,1,1,0,0,0,0,45,0,0,1.9222830063977265,0.01848101794160564,synthetic_anomaly
2024-01-01 02:16:00,369,19,274,0,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,46,0,0,0.0,0.018699791765768053,synthetic_anomaly
2024-01-01 02:17:00,3449,0,3449,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,286,0,0,0.0,0.018456619847403048,synthetic_anomaly
2024-01-01 02:18:00,319,12,276,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,49,0,0,0.0,0.023265205262391935,synthetic_anomaly
2024-01-01 02:19:00,1744,34,1702,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,177,0,0,0.0,0.02168275514151729,synthetic_anomaly
2024-01-01 02:20:00,454,140,383,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,92,0,0,0.0,0.03679804558649333,synthetic_anomaly
2024-01-01 02:21:00,288,3,287,0,286,2,0,1,0,1,21,2,2,0,0,1,0,0,0,0,0,0,47,0,0,2.0,0.034906485959480746,synthetic_anomaly
2024-01-01 02:22:00,675,6,673,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,262,0,0,0.0,0.09865829432713477,synthetic_anomaly
2024-01-01 02:23:00,7533,2,7524,0,0,0,0,7,1,5,49,4,3,0,1,1,2,0,0,0,0,1,954,0,0,2.4113923936783195,0.024552435834264825,synthetic_anomaly
2024-01-01 02:24:00,1050,17,821,0,1049,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,63,0,0,0.0,0.01732760753233985,synthetic_anomaly
2024-01-01 02:25:00,1573,1,1571,0,0,0,0,1,0,1,13,2,1,0,1,0,0,0,0,0,0,1,124,0,0,1.4631147138375113,0.015880927596216884,synthetic_anomaly
2024-01-01 02:26:00,857,20,734,0,0,0,0,17,0,17,20,3,3,0,0,0,17,0,0,0,0,0,121,0,0,3.0,0.03192180250122346,synthetic_anomaly
2024-01-01 02:27:00,122,242,120,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,53,0,0,0.0,0.08054372441829066,synthetic_anomaly
2024-01-01 02:28:00,527,32,384,0,0,0,0,1,1,0,12,2,0,0,0,0,0,0,0,0,0,0,92,0,0,0.0,0.028150603953552976,synthetic_anomaly
2024-01-01 02:29:00,509,16,505,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,174,1,0,0.0,0.05284428054711539,synthetic_anomaly
2024-01-01 02:30:00,1013,2,939,0,0,0,0,10,0,10,12,2,1,0,10,0,0,0,0,0,0,10,94,0,0,1.0,0.018686541078005887,synthetic_anomaly
2024-01-01 02:31:00,2403,688,2385,0,0,0,0,13,0,13,17,2,1,0,13,0,0,0,0,0,0,13,167,0,0,1.0,0.013789902977886412,synthetic_anomaly
